generation,genome,fitness
69,2.98955,-1.10058
69,3.33887,3.21129
69,3.33887,3.21129
69,3.59913,1.0852
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.44293,2.62164
69,3.33887,3.21129
69,3.5801,1.21599
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.10455,0.342803
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.76006,1.12225
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,2.97898,-1.15928
70,3.75391,1.09215
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.51873,1.79542
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.5462,1.51172
70,3.33887,3.21129
70,3.33887,3.21129
70,3.45938,2.4514
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.72199,0.958058
70,3.33887,3.21129
70,3.78994,1.27816
70,3.33887,3.21129
70,3.33887,3.21129
70,3.4032,2.96733
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.47342,2.29869
70,3.37509,3.13064
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.00704,-0.972079
70,3.1419,1.00547
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
70,3.33887,3.21129
71,3.33887,3.21129
71,3.30281,3.1264
71,2.90064,-1.15294
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.12742,0.745353
71,3.33887,3.21129
71,3.01356,-0.914381
71,3.6683,0.864867
71,3.05975,-0.367899
71,3.3545,3.19593
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.02538,-0.796881
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.52411,1.73763
71,3.77325,1.18964
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.03886,-0.643322
71,2.88028,-1.03734
71,3.33887,3.21129
71,3.15762,1.28755
71,3.61299,1.00826
71,3.15663,1.26992
71,3.33887,3.21129
71,2.89295,-1.11398
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.33887,3.21129
71,3.18782,1.81108
71,3.33887,3.21129
71,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,2.90292,-1.16337
72,3.33887,3.21129
72,3.0684,-0.241952
72,3.33887,3.21129
72,3.68671,0.873758
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.31053,3.15899
72,3.21547,2.24678
72,3.33887,3.21129
72,3.51565,1.82897
72,3.33887,3.21129
72,2.86206,-0.902967
72,2.87178,-0.977919
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.78748,1.26502
72,2.98874,-1.1056
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.33887,3.21129
72,3.45504,2.49736
72,3.33887,3.21129
72,3.33887,3.21129
72,3.34809,3.20592
72,3.33887,3.21129
72,3.39686,3.01092
73,3.33887,3.21129
73,3.64798,0.88703
73,3.07529,-0.1374
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.47131,2.32199
73,3.33887,3.21129
73,3.33003,3.20623
73,3.33887,3.21129
73,3.55892,1.3924
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.36632,3.16447
73,3.33887,3.21129
73,3.33887,3.21129
73,3.23507,2.51792
73,3.3133,3.16874
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.50811,1.91171
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,2.98178,-1.14515
73,3.33887,3.21129
73,3.33887,3.21129
73,3.82252,1.44749
73,2.91566,-1.21118
73,3.33887,3.21129
73,3.33887,3.21129
73,3.73048,0.989341
73,3.25882,2.79385
73,3.33887,3.21129
73,3.33887,3.21129
73,3.56823,1.31116
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.33887,3.21129
73,3.03447,-0.695495
74,3.33887,3.21129
74,3.33887,3.21129
74,3.64656,0.889883
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,2.99583,-1.0589
74,3.33887,3.21129
74,3.04307,-0.591344
74,3.38654,3.07375
74,3.33887,3.21129
74,3.36515,3.16832
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,2.97714,-1.16798
74,3.33887,3.21129
74,3.3371,3.21108
74,3.33887,3.21129
74,3.38287,3.0935
74,3.26509,2.85605
74,3.03957,-0.634698
74,3.55589,1.41996
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,3.47131,2.32199
74,3.57743,1.23649
74,3.33887,3.21129
74,3.33887,3.21129
74,3.56934,1.30179
74,3.33887,3.21129
74,3.33887,3.21129
74,3.08577,0.028617
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,3.33887,3.21129
74,3.4506,2.54372
74,3.33887,3.21129
74,3.61945,0.977911
74,3.01373,-0.912873
74,3.33887,3.21129
74,3.33887,3.21129
75,3.33887,3.21129
75,3.52135,1.76726
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,2.88393,-1.06092
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.5278,1.69855
75,3.33887,3.21129
75,3.33887,3.21129
75,2.9188,-1.22019
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.38056,3.10519
75,3.66518,0.866029
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,2.84419,-0.748272
75,3.33887,3.21129
75,3.33887,3.21129
75,3.52922,1.68365
75,3.56183,1.36635
75,3.33887,3.21129
75,3.33887,3.21129
75,3.23191,2.47666
75,3.33887,3.21129
75,3.33887,3.21129
75,3.36145,3.17944
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,3.33887,3.21129
75,2.93691,-1.24957
75,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.32849,3.20431
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.38056,3.10519
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.73765,1.01848
76,3.33887,3.21129
76,2.91083,-1.19512
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.61204,1.01301
76,3.20751,2.12697
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.10852,0.411554
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
76,2.87174,-0.97761
76,3.33887,3.21129
76,3.33887,3.21129
76,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.15938,1.31882
77,3.06347,-0.314529
77,3.33887,3.21129
77,3.33887,3.21129
77,3.00072,-1.02295
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.07839,-0.0889851
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.21036,2.17042
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.50307,1.96764
77,3.62681,0.947717
77,2.97272,-1.18717
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.24866,2.68347
77,3.33887,3.21129
77,3.80388,1.35225
77,3.33887,3.21129
77,3.33887,3.21129
77,2.9857,-1.12365
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,3.33887,3.21129
77,2.85533,-0.847027
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,2.91488,-1.20876
78,3.55794,1.40121
78,3.33887,3.21129
78,3.33887,3.21129
78,3.25026,2.70159
78,3.5258,1.71975
78,3.33887,3.21129
78,3.33887,3.21129
78,3.66021,0.869545
78,3.24866,2.68347
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.53271,1.64734
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.53499,1.62378
78,3.33887,3.21129
78,3.33887,3.21129
78,2.99838,-1.0405
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.22596,2.39628
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.33887,3.21129
78,3.26389,2.84448
78,3.33887,3.21129
78,2.97446,-1.17995
78,3.33887,3.21129
78,3.08027,-0.0594377
78,3.33887,3.21129
78,3.33887,3.21129
78,3.64791,0.887156
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.12879,0.769813
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.20295,2.05627
79,2.85787,-0.868548
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.50058,1.99547
79,3.33887,3.21129
79,3.48995,2.11446
79,3.64102,0.902695
79,3.33887,3.21129
79,3.01514,-0.899651
79,3.33887,3.21129
79,3.05476,-0.437503
79,3.33887,3.21129
79,3.33887,3.21129
79,2.9718,-1.19085
79,3.13607,0.900551
79,3.33887,3.21129
79,3.66282,0.867444
79,2.93018,-1.24324
79,3.09036,0.103699
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.63942,0.906887
79,3.33887,3.21129
79,3.64438,0.89461
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
79,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.48255,2.19721
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33946,3.21127
80,3.50502,1.94594
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.73374,1.00232
80,3.27703,2.9612
80,3.33887,3.21129
80,3.82668,1.46773
80,3.33887,3.21129
80,3.33887,3.21129
80,3.71762,0.943419
80,3.44807,2.56971
80,2.98811,-1.10943
80,3.33887,3.21129
80,3.50233,1.97598
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.33887,3.21129
80,3.6368,0.91424
80,3.63942,0.906887
80,3.36315,3.17453
80,3.33887,3.21129
80,3.33887,3.21129
80,2.98524,-1.12623
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.39717,3.00892
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.3556,3.19372
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.80049,1.33438
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.30362,3.13018
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.42801,2.76426
81,3.0991,0.249677
81,3.33887,3.21129
81,3.80379,1.35176
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
81,3.7269,0.975696
81,3.33887,3.21129
81,3.33887,3.21129
81,3.37358,3.13708
81,3.33887,3.21129
81,3.33887,3.21129
81,3.52941,1.68167
81,3.33887,3.21129
81,3.33887,3.21129
81,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.51572,1.82815
82,3.58903,1.15114
82,3.04068,-0.621104
82,2.9962,-1.05629
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,2.95325,-1.24149
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,2.8501,-0.801563
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.51617,1.82331
82,3.33887,3.21129
82,3.33887,3.21129
82,3.37865,3.11446
82,3.33887,3.21129
82,3.14409,1.045
82,3.26574,2.86216
82,3.33887,3.21129
82,3.11919,0.59882
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.66509,0.866074
82,3.33887,3.21129
82,3.14236,1.01385
82,2.97374,-1.18298
82,3.33887,3.21129
82,3.06714,-0.260725
82,3.06864,-0.238471
82,3.51123,1.87729
82,3.33887,3.21129
82,3.33887,3.21129
82,3.33887,3.21129
82,3.16362,1.39406
82,3.33887,3.21129
82,3.09031,0.102787
83,3.66509,0.866074
83,3.33887,3.21129
83,3.33887,3.21129
83,3.09031,0.102787
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.16158,1.35794
83,3.33887,3.21129
83,3.33887,3.21129
83,3.29455,3.08287
83,3.33887,3.21129
83,3.33887,3.21129
83,3.26837,2.88667
83,3.33887,3.21129
83,3.51572,1.82815
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.21607,2.25551
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.12522,0.706074
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.26574,2.86216
83,3.55898,1.39181
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.5023,1.97629
83,3.33887,3.21129
83,3.33887,3.21129
83,3.33887,3.21129
83,3.72952,0.985642
83,3.20205,2.04201
83,3.33887,3.21129
83,3.2887,3.04661
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.51608,1.82422
84,3.33887,3.21129
84,3.074,-0.157155
84,3.33887,3.21129
84,3.25525,2.7564
84,3.33887,3.21129
84,3.39781,3.0046
84,3.33887,3.21129
84,3.33887,3.21129
84,2.9651,-1.21428
84,3.33887,3.21129
84,3.4573,2.47357
84,3.03143,-0.730494
84,3.25696,2.77456
84,3.70747,0.913693
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.57655,1.24341
84,3.33887,3.21129
84,3.33887,3.21129
84,3.78626,1.25852
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,2.8865,-1.0768
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.43454,2.70347
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.33887,3.21129
84,3.08416,0.00257719
84,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.15371,1.21765
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,2.97773,-1.16524
85,2.94647,-1.24894
85,3.33887,3.21129
85,3.33887,3.21129
85,3.13471,0.876126
85,3.33887,3.21129
85,2.933,-1.24656
85,2.89187,-1.10803
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.54544,1.5191
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.09982,0.262042
85,3.33887,3.21129
85,3.82882,1.47793
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.29299,3.07367
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.33887,3.21129
85,3.25344,2.73682
85,3.77168,1.18147
86,3.33887,3.21129
86,3.83246,1.49495
86,3.47952,2.23107
86,3.33887,3.21129
86,3.27155,2.91508
86,3.33887,3.21129
86,3.08773,0.0604665
86,3.63567,0.917585
86,2.98323,-1.13738
86,3.33887,3.21129
86,3.18527,1.76845
86,3.33887,3.21129
86,2.96449,-1.21614
86,3.33887,3.21129
86,2.93304,-1.24661
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,3.71738,0.942656
86,3.33887,3.21129
86,3.2321,2.47919
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,3.5851,1.17891
86,3.33887,3.21129
86,3.11436,0.513614
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,3.47105,2.32482
86,3.664,0.866677
86,3.33887,3.21129
86,3.70366,0.904175
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,2.90616,-1.17719
86,3.33887,3.21129
86,3.33887,3.21129
86,3.33887,3.21129
86,3.58449,1.18336
86,3.71709,0.94171
86,3.39408,3.02889
86,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,2.9804,-1.15222
87,3.33887,3.21129
87,3.79355,1.29744
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.44498,2.60114
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.75092,1.07789
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.27128,2.91275
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.40789,2.93268
87,3.66459,0.866339
87,3.33887,3.21129
87,3.79648,1.31306
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.61628,0.992344
87,3.33887,3.21129
87,3.33887,3.21129
87,3.33887,3.21129
87,3.0489,-0.516286
87,3.33887,3.21129
87,3.33887,3.21129
87,3.39408,3.02889
87,3.33887,3.21129
87,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.21773,2.27987
88,3.33887,3.21129
88,3.78521,1.25291
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.63913,0.907686
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,2.901,-1.15462
88,3.33887,3.21129
88,3.03908,-0.64068
88,3.33887,3.21129
88,3.33887,3.21129
88,3.00428,-0.994882
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.36384,3.17244
88,3.71651,0.939866
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.81943,1.4322
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,2.86442,-0.921793
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
88,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.37017,3.15068
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.2498,2.69638
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.53312,1.64303
89,3.29323,3.0751
89,3.10772,0.397666
89,3.33887,3.21129
89,3.33887,3.21129
89,3.30865,3.15177
89,3.12944,0.781581
89,3.44711,2.57954
89,3.10919,0.423124
89,3.33887,3.21129
89,2.91498,-1.20906
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
89,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.06702,-0.262604
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.64108,0.902535
90,3.1802,1.68258
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,2.87803,-1.02217
90,3.10919,0.423124
90,3.33887,3.21129
90,3.37024,3.15041
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.53312,1.64303
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.28901,3.04864
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,2.84609,-0.765675
90,3.33887,3.21129
90,2.91608,-1.21246
90,3.33887,3.21129
90,3.33887,3.21129
90,3.78994,1.27817
90,3.33887,3.21129
90,3.33887,3.21129
90,3.68882,0.876433
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
90,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.66795,0.864958
91,3.33887,3.21129
91,3.33887,3.21129
91,3.19852,1.98601
91,3.50966,1.89463
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.65985,0.869872
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.55125,1.46325
91,3.33887,3.21129
91,3.33887,3.21129
91,3.61214,1.01253
91,3.33887,3.21129
91,2.85019,-0.802424
91,3.51782,1.80529
91,3.33887,3.21129
91,3.74067,1.03141
91,3.33887,3.21129
91,3.39132,3.04596
91,3.33887,3.21129
91,3.33887,3.21129
91,3.20773,2.13045
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.36525,3.168
91,3.33887,3.21129
91,3.16882,1.48562
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
91,3.33887,3.21129
92,3.33887,3.21129
92,2.87145,-0.9755
92,3.26703,2.87434
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.51782,1.80529
92,3.22567,2.39229
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.81957,1.43289
92,3.33887,3.21129
92,3.7388,1.02337
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.70533,0.908232
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,3.33887,3.21129
92,2.86826,-0.951591
